timestamp;capacitance;temperature;light
;310;207;16029
;310;206;15584
;310;206;14980
;310;206;14615
;310;206;13934
;310;206;13621
;311;206;13421
;311;206;12941
;309;206;12458
;310;206;12238
;312;206;11770
;311;206;11395
;310;206;11051
;310;206;10903
;311;206;10527
;309;206;10189
;310;205;9999
;310;206;9855
;311;206;9524
;311;206;9224
;310;206;8880
;311;206;8978
;311;206;8879
;310;206;8485
;310;206;8412
;311;206;7986
;310;206;7816
;309;206;7600
;310;205;7576
;311;205;7271
;310;205;7230
;312;206;6999
;311;205;7048
;310;205;6929
;312;205;7010
;310;205;6769
;310;205;6365
;311;205;6275
;310;205;6205
;310;205;6086
;311;205;6107
;310;205;5839
;309;205;6011
;311;205;5745
;311;204;5873
;310;204;6258
;311;204;6312
;310;204;6200
;311;204;5560
;311;204;5538
;311;204;5369
;310;204;5138
;310;204;5238
;312;204;5107
;311;204;4952
;310;204;4817
;310;204;4769
;310;204;4802
;309;204;4638
;311;204;4509
;310;204;4036
;311;204;4154
;310;204;3984
;309;204;4016
;311;204;4091
;311;204;3960
;311;204;3782
;311;204;3845
;311;204;3481
;310;204;3457
;311;204;3462
;310;204;3260
;311;203;3142
;310;203;3191
;310;203;3448
;311;203;3045
;309;203;3134
;311;203;3217
;309;203;3103
;310;203;3216
;310;203;3182
;311;203;3123
;311;203;3037
;311;203;3051
;311;203;2891
;310;203;3107
;309;202;3226
;310;202;2707
;312;202;2875
;311;202;2699
;311;202;2689
;310;202;2850
;311;202;2903
;310;202;2630
;310;202;2478
;310;202;2639
;310;202;2569
;310;202;2249
;310;202;2310
;312;201;2450
;312;201;2306
;311;201;2575
;309;201;2522
;311;201;2548
;311;201;2266
;311;201;2187
;310;201;2446
;311;201;2542
;311;201;2373
;311;201;2509
;311;201;2286
;310;201;2448
;311;200;2139
;310;200;2510
;310;200;2396
;310;200;2269
;310;200;2448
;312;200;2397
;310;200;2305
;310;200;2491
;310;200;2287
;310;200;2209
;310;200;2557
;310;200;2237
;311;200;2234
;311;200;2326
;310;200;2508
;311;200;2420
;310;199;1942
;311;199;2026
;310;199;2143
;310;199;1761
;310;199;1991
;311;199;1834
;310;199;1649
;310;199;1769
;311;199;1687
;310;199;1832
;310;199;1971
;310;199;1872
;310;199;1688
;311;199;1547
;310;199;1925
;310;199;2103
;309;199;1871
;310;200;1720
;310;200;1670
;310;200;1715
;310;200;1969
;310;200;2122
;310;200;1857
;310;200;1803
;310;201;1726
;310;201;1854
;310;201;1834
;311;202;1765
;310;202;1722
;310;203;1603
;311;203;1704
;311;204;1938
;311;204;1942
;311;205;1796
;310;205;1534
;310;205;1545
;311;206;1644
;311;207;1744
;311;207;1786
;311;207;1671
;311;208;1544
;311;209;1713
;311;209;1876
;310;209;1699
;310;209;1575
;311;210;1531
;311;210;1711
;311;211;1649
;312;211;1493
;311;211;1482
;310;212;1560
;310;212;1704
;310;213;1598
;311;213;1496
;311;213;1422
;311;213;1532
;311;214;1428
;311;214;1487
;311;214;1656
;313;214;1675
;311;214;1600
;309;214;1644
;311;215;1596
;310;215;1580
;312;214;1653
;310;215;1652
;312;215;1698
;310;215;1640
;310;215;1558
;311;215;1537
;310;215;1672
;311;215;1549
;311;215;1537
;310;214;1572
;310;214;1535
;312;214;1501
;310;214;1418
;312;214;1405
;310;214;1468
;311;214;1326
;312;214;1383
;311;214;1477
;310;214;1343
;311;213;1215
;311;213;1270
;311;213;1286
;310;213;1282
;310;213;1254
;310;213;1277
;311;213;1587
;312;213;1835
;310;213;1964
;311;213;1857
;310;212;1814
;312;212;1739
;311;212;1669
;311;212;1490
;311;212;1462
;310;212;1509
;310;211;1374
;311;211;1362
;310;211;1159
;311;211;1117
;313;211;1093
;310;210;1258
;310;210;1301
;311;210;1199
;309;210;1161
;311;210;1227
;311;210;1135
;312;209;1065
;310;209;1119
;309;209;1108
;311;209;1081
;310;209;1161
;309;209;1173
;311;209;1175
;310;209;1168
;311;208;1231
;311;209;1382
;312;208;1236
;309;208;1255
;310;208;1301
;310;208;1335
;311;208;1419
;310;208;1426
;310;207;1476
;310;207;1464
;310;207;1527
;310;207;1488
;311;207;1514
;311;207;1493
;310;207;1396
;310;206;1417
;311;206;1515
;309;206;1508
;311;206;1394
;310;205;1366
;311;205;1350
;310;205;1388
;311;205;1307
;310;205;1119
;310;205;1212
;311;205;1237
;310;205;1296
;311;205;1188
;311;205;1077
;310;205;1247
;309;205;1221
;310;205;1272
;311;206;1139
;310;206;1151
;310;206;1186
;311;206;1258
;310;207;1242
;310;207;1085
;310;207;1098
;311;208;1014
;310;208;1079
;310;208;1039
;310;208;1012
;310;209;952
;311;208;975
;310;209;1005
;310;209;1043
;311;209;1012
;310;209;991
;310;209;988
;313;209;979
;310;209;1117
;310;209;1037
;310;209;991
;310;209;955
;309;209;849
;311;209;946
;313;209;1005
;310;209;919
;310;209;1009
;311;209;996
;311;209;979
;311;209;924
;311;209;919
;310;209;1040
;310;209;1055
;310;209;1212
;310;209;1236
;311;209;1141
;310;209;1125
;311;209;1158
;310;209;1185
;311;209;1150
;310;209;1228
;311;209;1094
;310;209;1217
;310;208;1204
;310;208;1095
;310;208;1217
;310;208;1185
;310;208;1094
;311;208;1133
;309;208;1123
;309;208;1081
;310;208;1003
;308;207;948
;309;207;1010
;311;207;977
;311;207;844
;311;207;758
;310;207;696
;309;207;745
;310;207;777
;312;207;774
;310;207;749
;311;207;781
;310;206;809
;310;206;867
;309;207;855
;309;207;887
;311;207;931
;310;207;1009
;310;207;990
;311;207;1125
;310;207;1190
;309;207;1174
;309;207;1164
;311;207;1293
;310;207;1013
;311;207;1085
;311;207;998
;310;207;915
;311;207;796
;310;207;785
;309;207;748
;310;207;685
;310;207;727
;311;207;739
;310;207;680
;310;207;745
;310;207;815
;311;207;1030
;310;207;1055
;310;207;1114
;310;207;1143
;310;207;1172
;311;207;930
;309;207;1064
;311;207;1058
;310;207;882
;310;207;869
;312;207;860
;310;207;830
;310;207;790
;309;207;870
;311;207;1159
;310;207;1241
;310;207;1242
;310;207;1226
;313;207;1235
;310;207;1229
;310;207;1242
;310;207;1232
;311;207;1254
;311;207;1256
;310;207;1245
;310;207;1245
;311;206;1278
;311;206;1275
;309;206;1296
;310;206;1305
;311;206;1276
;310;206;1259
;310;206;1283
;310;206;1293
;311;206;1277
;310;206;1271
;310;206;1284
;310;206;1281
;309;206;1265
;310;206;1262
;310;206;1280
;310;206;1298
;310;207;1313
;310;207;1316
;310;207;1300
;311;207;1308
;310;207;1322
;311;207;1317
;310;207;1321
;310;207;1336
;310;207;1334
;310;208;1328
;310;207;1348
;310;208;1349
;313;208;1367
;310;208;1373
;311;208;1380
;311;208;1410
;310;208;1419
;310;208;1456
;311;208;1516
;310;208;1567
;310;208;1597
;311;208;1605
;310;208;1620
;309;208;1637
;310;208;1623
;311;208;1624
;311;208;1614
;310;208;1610
;310;208;1606
;310;208;1609
;310;208;1615
;310;208;1603
;310;208;1600
;311;208;1615
;310;208;1606
;310;208;1630
;310;208;1628
;310;208;1627
;310;208;1645
;310;208;1656
;310;208;1656
;311;208;1671
;311;208;1677
;310;208;1682
;309;208;1693
;310;208;1695
;311;208;1715
;310;208;1715
;311;209;1724
;310;209;1717
;311;209;1710
;311;209;1717
;310;209;1720
;310;209;1730
;310;209;1747
;310;209;1756
;312;210;1758
;309;210;1759
;310;210;1757
;310;210;1767
;312;210;1768
;311;210;1779
;309;211;1774
;309;211;1770
;309;211;1800
;310;212;1804
;310;212;1822
;310;212;1807
;310;212;1838
;311;212;1862
;311;213;1859
;310;212;1863
;311;213;1893
;310;213;1886
;312;213;1868
;310;213;1862
;312;214;1888
;311;214;1870
;311;214;1870
;311;214;1901
;310;215;1885
;310;215;1899
;311;215;1910
;310;215;1919
;310;216;1937
;310;216;1926
;311;216;1938
;310;216;1948
;311;217;1972
;311;217;1972
;311;217;1968
;309;217;2003
;311;217;2015
;311;218;2013
;310;218;2004
;311;218;2009
;311;218;2031
;310;218;2037
;310;218;2031
;311;218;2050
;310;218;2072
;311;219;2061
;310;219;2084
;309;218;2101
;311;219;2129
;311;219;2150
;310;219;2181
;311;219;2195
;310;219;2193
;311;219;2195
;310;219;2232
;310;219;2251
;310;219;2239
;311;219;2257
;311;219;2272
;310;219;2301
;310;219;2314
;310;219;2329
;311;218;2353
;311;218;2343
;310;218;2377
;310;218;2411
;311;218;2428
;310;218;2424
;310;218;2472
;310;218;2495
;310;218;2530
;310;218;2581
;309;218;2566
;311;218;2596
;309;217;2657
;310;217;2718
;310;217;2718
;310;217;2756
;310;217;2793
;309;217;2811
;311;217;2854
;310;217;2910
;311;217;2957
;311;217;2998
;310;217;3050
;311;216;3109
;309;216;3160
;310;216;3175
;310;216;3233
;310;216;3302
;310;216;3399
;311;216;3419
;310;215;3523
;310;215;3581
;309;215;3678
;310;215;3769
;310;215;3860
;310;215;3959
;310;214;4089
;310;214;4169
;310;214;4272
;310;214;4382
;310;214;4521
;310;214;4655
;311;214;4793
;311;214;-1
;311;213;4968
;313;213;5113
;310;213;5270
;312;213;5438
;310;213;5628
;310;213;5815
;311;213;5970
;311;213;6174
;311;213;6385
;310;213;6670
;310;213;6923
;310;213;7144
;309;212;7418
;310;212;7572
;311;212;7881
;310;212;8155
;310;212;8592
;311;212;8892
;311;212;9212
;311;212;9635
;310;212;10015
;310;212;10423
;311;211;10843
;311;212;11301
;310;212;11831
;310;212;12510
;309;212;12960
;311;211;13497
;310;211;14017
;311;211;14783
;311;211;15425
;312;212;16147
;310;211;16882
;310;211;17559
;310;211;18583
;310;211;19468
;310;211;20299
;311;211;21422
;311;211;22359
;310;211;23358
;310;211;24249
;311;211;25115
;309;211;26133
;310;211;27181
;311;211;28185
;310;210;29085
;310;210;29772
;310;210;30468
;308;210;30984
;310;210;31585
;309;210;31965
;310;210;32463
;310;210;32495
;310;210;31824
;311;210;31488
;309;210;31746
;310;210;31790
;310;210;31990
;309;210;32112
;312;210;31685
;310;210;32017
;311;210;32109
;310;210;32062
;310;210;32250
;310;210;32364
;311;210;-32721
;310;210;32393
;310;210;32497
;310;210;32766
;310;210;-32553
;310;210;-32385
;310;211;-32614
;310;210;-32288
;311;210;-32230
;311;211;-32516
;310;210;-32270
;311;211;-32321
;312;211;-32491
;311;211;-31980
;311;210;-32060
;311;211;-32375
;311;211;-31953
;309;210;-31919
;311;211;-32234
;310;211;30946
;310;210;30984
;311;210;31152
;311;210;31341
;309;210;31030
;310;210;-32074
;310;210;-31794
;310;210;-31639
;310;210;-32123
;310;210;-31620
;310;210;-31836
;311;210;-31630
;310;210;-31852
;310;210;-31852
;310;210;-31535
;309;210;-31415
;311;210;-31860
;310;210;-31488
;310;210;-31409
;310;210;-31304
;310;209;-31730
;310;209;-31559
;311;209;-31603
;311;209;-31600
;310;209;-31349
;311;209;-31404
;310;209;-31193
;311;209;-31488
;310;209;-31303
;310;209;-31137
;310;209;-31427
;310;209;-31287
;309;209;-31022
;310;209;-31431
;310;209;-31351
;309;208;-31430
;310;208;-31208
;310;208;-31205
;310;208;-31197
;311;208;-31229
;310;208;-31534
;309;208;-31487
;311;208;-31175
;310;208;-31627
;310;208;-31207
;311;208;-31510
;310;207;-31607
;310;208;-31513
;310;207;-31457
;310;207;-31299
;310;207;-31573
;310;207;-31369
;310;207;-31807
;311;207;-31389
;311;207;-31839
;311;207;-31817
;311;207;-31476
;309;207;-31512
;310;207;-31543
;310;207;-31538
;310;207;-31576
;311;207;-31515
;310;207;-31764
;310;207;-31976
;310;207;-31513
;308;207;-31517
;310;207;-31848
;310;207;-31500
;310;206;-31855
;310;207;-31855
;310;207;-31425
;310;207;-31519
;310;206;-31753
;311;206;-31439
;310;206;-31505
;310;206;-31754
;310;206;-31548
;313;206;-31676
;310;206;-31188
;310;206;-31424
;312;206;-31536
;310;206;-31412
;310;206;-31549
;311;206;-31002
;310;206;-31309
;311;206;-31271
;310;206;-31204
;310;206;-31086
;310;206;-31333
;310;206;-31563
;311;206;-31318
;310;205;-31407
;311;206;-31376
;310;206;-31920
;310;205;-31924
;310;205;-32084
;309;205;-31663
;310;205;-32228
;310;205;-32352
;310;205;-32199
;311;205;-32379
;310;206;-32048
;311;205;-32406
;310;205;-32497
;311;205;-31971
;310;206;-32008
;310;205;-32480
;310;206;-31887
;310;206;-31875
;309;206;-32377
;310;205;-32334
;310;206;-31744
;310;206;-31833
;309;206;-31820
;309;206;-32027
;310;206;-31722
;310;206;-31769
;310;206;-31875
;311;206;-31611
;310;206;-31527
;310;206;-32067
;310;206;-31877
;311;206;-31760
;310;206;-31536
;310;206;-31574
;310;206;-31246
;309;206;-31619
;308;206;-31223
;309;206;-31652
;310;206;-31561
;310;206;-31232
;310;206;-31311
;309;205;-31157
;310;206;-31143
;310;206;-31497
;309;206;-31176
;310;205;-31461
;309;206;-31191
;310;206;-31288
;309;205;-31395
;310;205;-31927
;310;205;-31704
;310;205;-31931
;309;205;-32384
;309;205;-32198
;310;205;-32672
;311;205;-32323
;310;205;-32378
;310;206;-32549
;310;206;-32467
;310;205;32709
;311;206;32744
;308;205;-32728
;310;206;-32754
;311;206;-32288
;309;206;32742
;310;206;-32262
;310;206;-32509
;310;206;-32659
;310;206;-32558
;310;206;-32127
;309;207;-32124
;309;207;-32548
;310;207;-32517
;311;207;-32105
;310;207;-32418
;310;206;-31854
;309;206;-32229
;310;207;-32318
;310;207;-31794
;310;207;-32234
;310;207;-32168
;309;207;-31953
;311;207;-31939
;310;207;-31561
;310;207;-32031
;310;207;-32072
;310;207;-31881
;310;207;-31675
;310;207;-31417
;310;206;-31698
;310;206;-31585
;310;207;-31550
;310;206;-31786
;311;206;-31737
;311;206;-31674
;310;206;-31699
;310;206;-31300
;310;206;-31629
;309;206;-31321
;310;206;-31206
;310;206;-31347
;310;206;-31352
;310;206;-31632
;310;206;-31376
;311;205;-31522
;309;205;-31743
;310;205;-31540
;310;205;-31814
;310;205;-31515
;310;205;-31605
;310;205;-31903
;310;205;-31732
;309;205;-31803
;309;205;-32018
;310;205;-31974
;311;205;-31738
;310;205;-31777
;309;205;-31963
;310;205;-31891
;309;205;-31477
;311;205;-31530
;311;205;-31880
;309;204;-31832
;310;205;-31574
;310;204;-31736
;309;204;-31823
;310;204;-31419
;310;204;-31546
;310;204;-31442
;310;204;-31409
;310;204;-31512
;309;204;-31286
;311;204;-31214
;310;204;-31408
;309;204;-31526
;310;204;-31668
;309;204;-31523
;310;204;-31330
;310;204;-31631
;310;204;-31381
;313;204;-31662
;308;204;-31723
;309;204;-31743
;310;204;-31588
;310;203;-31959
;310;203;-32008
;310;203;-31537
;310;203;-31917
;310;203;-31805
;310;203;-31565
;310;204;-31811
;309;203;-31369
;310;204;-31454
;311;203;-31743
;309;203;-31755
;310;203;-31291
;310;203;-31715
;310;203;-31866
;308;203;-31354
;311;203;-31341
;309;203;-31659
;310;203;-31572
;309;203;-31390
;310;203;-31549
;309;203;-31277
;310;203;-31162
;311;203;-31486
;310;202;-31312
;309;203;-31317
;309;203;-31238
;310;203;-30957
;309;202;-31287
;310;202;-30848
;309;202;-31138
;310;202;-31121
;310;202;-31128
;310;202;-30815
;310;202;-30901
;310;202;-31096
;310;202;-31116
;310;202;-31072
;309;202;-30851
;310;202;-31016
;310;202;-30778
;310;202;-30762
;310;202;-31020
;309;202;-30993
;310;202;-30988
;309;202;-31135
;310;201;-30999
;311;201;-31231
;310;202;-30990
;311;202;-31319
;310;201;-31144
;309;201;-31064
;310;201;-30967
;309;201;-31446
;311;201;-31356
;310;201;-31331
;309;201;-31023
;310;201;-31070
;310;201;-31197
;310;201;-30917
;310;201;-31166
;309;201;-31075
;310;201;-31156
;310;201;-30838
;309;201;-30789
;307;201;-30718
;310;201;-30721
;310;201;-31117
;311;201;-31020
;309;201;-31085
;310;201;-30736
;309;201;-31047
;311;200;-30757
;310;200;-30776
;311;200;-30668
;308;201;-30898
;310;201;-30730
;309;200;-30861
;310;200;-30825
;309;200;-30626
;310;200;-30885
;309;200;-30882
;310;200;-30644
;309;200;-30796
;309;200;-30578
;310;200;-30808
;309;200;-30624
;309;200;-30902
;310;200;-30896
;309;200;-31117
;309;200;-30782
;310;200;-30828
;309;200;-30834
;310;200;-30547
;309;200;-30568
;309;200;-30681
;309;200;-30927
;309;200;-30846
;311;200;-30875
;310;200;-30805
;309;200;-30843
;310;199;-30742
;310;199;-30875
;310;200;-30866
;310;200;-30603
;310;199;-30745
;310;199;-30616
;310;199;-30825
;310;199;-30723
;309;199;-31151
;310;199;-30846
;309;199;-30971
;309;199;-30844
;309;199;-31012
;309;199;-31034
;310;199;-30631
;310;199;-30680
;309;199;-31039
;310;199;-30704
;310;199;-30675
;310;199;-30829
;309;199;-30984
;311;199;-30905
;309;199;-30772
;310;199;-31124
;310;199;-30664
;309;199;-30852
;310;199;-30743
;309;199;-30932
;310;199;-30651
;310;199;-30521
;310;199;-30827
;309;199;-30786
;310;199;-30675
;310;199;-30911
;310;199;-30811
;310;199;-30779
;311;199;-30827
;310;199;-30607
;310;199;-30702
;310;198;-30797
;310;199;-30637
;310;198;-30570
;310;198;-31052
;310;198;-30742
;309;198;-30422
;310;198;-30497
;310;198;-30565
;311;198;-30579
;310;198;-30654
;310;198;-30652
;309;198;-30730
;310;198;-30471
;310;198;-30646
;309;198;-30709
;309;198;-30668
;311;198;-30779
;309;198;-30657
;309;198;-30614
;309;198;-30698
;311;198;-30726
;311;198;-30484
;309;198;-30796
;308;198;-30484
;309;198;-30690
;310;198;-30390
;310;198;-30730
;309;198;-30648
;309;198;-30432
;309;198;-30499
;310;198;-30366
;309;198;-30739
;309;198;-30647
;309;198;-30806
;309;198;-30460
;308;198;-30670
;310;198;-30710
;310;197;-30743
;309;198;-30689
;310;198;-30789
;309;198;-30808
;310;198;-30624
;310;197;-30635
;308;198;-30836
;309;198;-31091
;311;198;-30780
;309;198;-30916
;309;197;-31297
;310;197;-30859
;311;197;-30791
;309;197;-31023
;309;197;-30967
;310;197;-31260
;309;197;-31035
;310;198;-30932
;310;197;-30998
;310;197;-31094
;310;197;-31013
;310;197;-31048
;310;197;-31444
;309;197;-31262
;309;198;-31194
;310;198;-31163
;311;198;-30854
;309;198;-31138
;309;198;-31151
;310;197;-30884
;309;198;-30837
;310;198;-30890
;309;197;-30776
;309;197;-30916
;309;198;-30890
;310;197;-31068
;309;198;-30789
;310;198;-30877
;310;198;-30990
;309;198;-30664
;309;198;-30869
;310;197;-31137
;309;198;-30923
;309;198;-30816
;310;197;-30861
;310;198;-30732
;308;198;-30696
;309;197;-30851
;310;197;-30596
;309;198;-30600
;309;197;-30636
;309;198;-30604
;309;198;-30630
;309;198;-30789
;309;198;-30574
;309;197;-30301
;310;197;-30507
;310;197;-30336
;310;197;-30438
;310;197;-30373
;309;198;-30434
;310;197;-30167
;310;197;-30454
;311;197;-30215
;311;197;-30172
;310;198;-30072
;310;197;-30421
;310;197;-30205
;309;197;-30266
;310;197;-30128
;310;197;-30068
;309;197;-29948
;310;197;-30258
;309;197;-29980
;310;197;-29974
;310;197;-29881
;311;197;-30292
;310;197;-30161
;309;197;-30070
;310;197;-29967
;309;197;-30170
;310;197;-30072
;309;197;-30112
;310;197;-29812
;310;197;-30095
;310;197;-29726
;309;197;-29913
;310;197;-29613
;310;197;-30189
;309;197;-29914
;310;197;-29869
;308;197;-29832
;310;197;-30330
;311;197;-30436
;310;197;-30380
;309;197;-30598
;310;197;-30352
;310;197;-30369
;309;197;-30227
;309;197;-30340
;309;197;-30559
;310;196;-30240
;311;197;-30419
;310;197;-30485
;309;197;-30294
;309;197;-30419
;310;197;-30578
;309;197;-30384
;310;197;-30564
;309;196;-30362
;310;197;-30534
;310;196;-30170
;309;197;-30246
;310;197;-30426
;309;197;-30482
;309;197;-30418
;310;197;-30493
;310;197;-30395
;310;197;-30151
;310;197;-30329
;309;197;-30230
;310;197;-30187
;310;197;-30134
;309;197;-29913
;310;197;-30113
;310;197;-30055
;309;196;-30084
;309;197;-29884
;308;196;-29823
;310;196;-29561
;309;197;-29888
;309;196;-30032
;310;197;-29983
;310;197;-29622
;310;196;-29610
;309;197;-29959
;309;196;-29672
;310;196;-29643
;309;196;-29686
;310;196;-29899
;311;196;-29772
;310;196;-30179
;309;196;-29858
;311;196;-30096
;310;196;-29942
;309;196;-30325
;309;196;-30317
;309;196;-30297
;310;196;-30323
;310;196;-30672
;310;196;-30559
;311;196;-30464
;309;196;-30681
;309;197;-30665
;309;196;-30660
;308;196;-30414
;308;196;-30449
;310;196;-30665
;310;196;-30799
;310;196;-30461
;311;196;-30277
;309;196;-30212
;310;196;-30529
;310;196;-30565
;310;196;-30477
;309;196;-30164
;310;196;-30137
;310;196;-30239
;310;196;-30170
;309;197;-30038
;310;197;-30172
;308;196;-29822
;309;196;-29935
;310;197;-30190
;310;197;-29793
;309;196;-29952
;310;196;-30068
;310;196;-29882
;310;196;-29793
;309;197;-30019
;311;197;-29927
;309;197;-29797
;309;196;-29908
;310;197;-29982
;309;196;-30048
;309;196;-29965
;310;196;-30120
;309;196;-29593
;309;196;-29836
;311;196;-29741
;310;196;-29640
;310;196;-29962
;310;196;-30169
;309;196;-30196
;310;196;-30046
;311;196;-30000
;309;196;-29935
;308;196;-30020
;309;196;-30212
;311;196;-30311
;310;196;-30311
;310;196;-29902
;310;196;-29833
;310;196;-30226
;310;196;-30120
;310;196;-30068
;309;196;-30223
;310;196;-30089
;310;196;-30363
;310;196;-30003
;309;196;-30297
;307;196;-30273
;310;196;-30305
;309;196;-30366
;310;196;-30035
;310;196;-30200
;310;196;-29939
;310;196;-30207
;309;196;-30157
;310;196;-30014
;311;196;-30045
;310;196;-30299
;309;196;-29973
;310;196;-30295
;310;196;-29928
;310;196;-30449
;310;196;-29930
;309;196;-30279
;309;196;-30344
;309;196;-30807
;309;196;-30028
;310;196;-29998
;309;196;-30315
;310;196;-30322
;309;196;-30133
;309;196;-30518
;310;196;-30385
;308;196;-30366
;310;196;-29872
;310;196;-30220
;310;196;-30229
;309;196;-30003
;309;196;-30139
;309;196;-30156
;309;196;-30330
;309;196;-29893
;309;196;-30180
;310;196;-30358
;309;196;-30231
;310;196;-30326
;309;196;-30456
;310;196;-29793
;309;196;-30100
;310;196;-30277
;309;196;-30199
;309;196;-29960
;310;196;-30194
;309;196;-30171
;311;196;-30094
;310;196;-29643
;311;196;-30044
;309;196;-29873
;309;196;-29996
;310;196;-29694
;309;196;-29921
;309;196;-29753
;308;196;-29744
;309;196;-29883
;309;196;-29547
;310;196;-29838
;310;196;-29398
;309;195;-29812
